fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"255","386",Canalizacion tuberia en zona verde,1,MEDELLIN,6.222502,-75.621606,0.15,0,0,0
"256","387",Canalizacion tuberia en zona verde,1,MEDELLIN,6.22355924,-75.58713061,0.15,0,0,0
"257","388",Canalizacion tuberia en zona verde,1,MEDELLIN,6.224886,-75.626352,0.15,0,0,0
"258","389",Canalizacion tuberia en zona verde,1,MEDELLIN,6.22515843,-75.6258515,0.15,0,0,0
"259","390",Canalizacion tuberia en zona verde,1,MEDELLIN,6.225268,-75.627017,0.15,0,0,0
"260","391",Canalizacion tuberia en zona verde,1,MEDELLIN,6.23178962,-75.54431651,0.15,0,0,0
"261","392",Canalizacion tuberia en zona verde,1,MEDELLIN,6.232461,-75.556979,0.15,0,0,0
"262","393",Canalizacion tuberia en zona verde,1,MEDELLIN,6.23275386,-75.55241901,0.15,0,0,0
"263","394",Canalizacion tuberia en zona verde,1,MEDELLIN,6.23598769,-75.53046468,0.15,0,0,0
"264","395",Canalizacion tuberia en zona verde,1,MEDELLIN,6.23609702,-75.56110877,0.15,0,0,0
"265","396",Canalizacion tuberia en zona verde,1,MEDELLIN,6.242918,-75.543894,0.15,0,0,0
"266","397",Canalizacion tuberia en zona verde,1,MEDELLIN,6.24525966,-75.61204733,0.15,0,0,0
"267","398",Canalizacion tuberia en zona verde,1,MEDELLIN,6.24894167,-75.615595,0.15,0,0,0
"268","399",Canalizacion tuberia en zona verde,1,MEDELLIN,6.24934954,-75.58833427,0.15,0,0,0
"269","400",Canalizacion tuberia en zona verde,1,MEDELLIN,6.24947049,-75.57273459,0.15,0,0,0
"270","401",Canalizacion tuberia en zona verde,1,MEDELLIN,6.250162,-75.62263185,0.15,0,0,0
"271","402",Canalizacion tuberia en zona verde,1,MEDELLIN,6.2504895,-75.60484781,0.15,0,0,0
"272","403",Canalizacion tuberia en zona verde,1,MEDELLIN,6.271446,-75.598482,0.15,0,0,0
"273","404",Canalizacion tuberia en zona verde,1,MEDELLIN,6.27711606,-75.53936967,0.15,0,0,0
"274","405",Canalizacion tuberia en zona verde,1,MEDELLIN,6.28410589,-75.58725211,0.15,0,0,0
"275","406",Canalizacion tuberia en zona verde,1,MEDELLIN,6.28679133,-75.53841661,0.15,0,0,0
"276","407",Canalizacion tuberia en zona verde,1,MEDELLIN,6.28832719,-75.53967124,0.15,0,0,0
"277","408",Canalizacion tuberia en zona verde,1,MEDELLIN,6.289856,-75.537646,0.15,0,0,0
"278","409",Canalizacion tuberia en zona verde,1,MEDELLIN,6.29053525,-75.53857119,0.15,0,0,0
"279","410",Canalizacion tuberia en zona verde,1,MEDELLIN,6.29131395,-75.53833726,0.15,0,0,0
"280","411",Canalizacion tuberia en zona verde,1,MEDELLIN,6.29254334,-75.56069738,0.15,0,0,0
"281","412",Canalizacion tuberia en zona verde,1,MEDELLIN,6.29328893,-75.58271574,0.15,0,0,0
"282","415",Canalizacion tuberia en zona verde,1.1,MEDELLIN,6.226174,-75.627708,0.165,0,0,0
"283","416",Canalizacion tuberia en zona verde,1.1,MEDELLIN,6.268228,-75.547594,0.165,0,0,0
"284","417",Canalizacion tuberia en zona verde,1.1,MEDELLIN,6.28838174,-75.53984639,0.165,0,0,0
"285","418",Canalizacion tuberia en zona verde,1.2,BELLO,6.34781158,-75.53181451,0.18,0,0,0
"286","419",Canalizacion tuberia en zona verde,1.2,COPACABANA,6.3613618,-75.49076669,0.18,0,0,0
"287","420",Canalizacion tuberia en zona verde,1.2,ENVIGADO,6.16091707,-75.58955609,0.18,0,0,0
"288","421",Canalizacion tuberia en zona verde,1.2,ENVIGADO,6.164934,-75.585379,0.18,0,0,0
"289","422",Canalizacion tuberia en zona verde,1.2,ITAGUI,6.16596379,-75.6157191,0.18,0,0,0
"290","423",Canalizacion tuberia en zona verde,1.2,MEDELLIN,6.22147022,-75.614176,0.18,0,0,0
"291","424",Canalizacion tuberia en zona verde,1.2,MEDELLIN,6.24849453,-75.6113215,0.18,0,0,0
"292","425",Canalizacion tuberia en zona verde,1.2,MEDELLIN,6.255216,-75.559883,0.18,0,0,0
"293","426",Canalizacion tuberia en zona verde,1.2,MEDELLIN,6.2842835,-75.54416744,0.18,0,0,0
"294","427",Canalizacion tuberia en zona verde,1.2,MEDELLIN,6.287112,-75.537365,0.18,0,0,0
"295","428",Canalizacion tuberia en zona verde,1.3,BELLO,6.38131242,-75.62056267,0.195,0,0,0
"296","429",Canalizacion tuberia en zona verde,1.3,ENVIGADO,6.1727838,-75.58150738,0.195,0,0,0
"297","430",Canalizacion tuberia en zona verde,1.3,ITAGUI,6.1733289,-75.61735732,0.195,0,0,0
"298","432",Canalizacion tuberia en zona verde,1.3,MEDELLIN,6.222017,-75.625218,0.195,0,0,0
"299","433",Canalizacion tuberia en zona verde,1.3,MEDELLIN,6.22220341,-75.58257794,0.195,0,0,0
"300","434",Canalizacion tuberia en zona verde,1.3,MEDELLIN,6.268608,-75.626775,0.195,0,0,0
"301","435",Canalizacion tuberia en zona verde,1.3,MEDELLIN,6.27314939,-75.55651126,0.195,0,0,0
"302","436",Canalizacion tuberia en zona verde,1.3,MEDELLIN,6.298602,-75.560023,0.195,0,0,0
"303","437",Canalizacion tuberia en zona verde,1.36,MEDELLIN,6.28805272,-75.53843726,0.204,0,0,0
"304","438",Canalizacion tuberia en zona verde,1.4,BELLO,6.33896536,-75.54955578,0.21,0,0,0
"305","439",Canalizacion tuberia en zona verde,1.4,COPACABANA,6.35475622,-75.49497635,0.21,0,0,0
"306","440",Canalizacion tuberia en zona verde,1.4,COPACABANA,6.36033384,-75.48977897,0.21,0,0,0
"307","441",Canalizacion tuberia en zona verde,1.4,ENVIGADO,6.16398349,-75.58296662,0.21,0,0,0
"308","442",Canalizacion tuberia en zona verde,1.4,ITAGUI,6.167292,-75.611721,0.21,0,0,0
"309","443",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.224863,-75.626321,0.21,0,0,0
"310","444",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.2249,-75.606835,0.21,0,0,0
"311","445",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.225253,-75.626951,0.21,0,0,0
"312","446",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.22992482,-75.60106769,0.21,0,0,0
"313","447",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.24557629,-75.61538158,0.21,0,0,0
"314","448",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.24993978,-75.55853392,0.21,0,0,0
"315","449",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.255587,-75.539918,0.21,0,0,0
"316","450",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.263278,-75.545798,0.21,0,0,0
"317","451",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.28646527,-75.53856153,0.21,0,0,0
"318","452",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.28983616,-75.53747187,0.21,0,0,0
"319","453",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.290145,-75.584373,0.21,0,0,0
"320","454",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.2906794,-75.53814631,0.21,0,0,0
"321","455",Canalizacion tuberia en zona verde,1.4,MEDELLIN,6.291111,-75.548489,0.21,0,0,0
"322","457",Canalizacion tuberia en zona verde,1.45,MEDELLIN,6.30237847,-75.57385228,0.2175,0,0,0
"323","458",Canalizacion tuberia en zona verde,1.5,BELLO,6.33734397,-75.55037413,0.225,0,0,0
"324","459",Canalizacion tuberia en zona verde,1.5,ENVIGADO,6.1405648,-75.58185441,0.225,0,0,0
"325","460",Canalizacion tuberia en zona verde,1.5,ENVIGADO,6.1506156,-75.57663258,0.225,0,0,0
"326","461",Canalizacion tuberia en zona verde,1.5,ENVIGADO,6.163281,-75.580799,0.225,0,0,0
"327","463",Canalizacion tuberia en zona verde,1.5,ITAGUI,6.178112,-75.59762,0.225,0,0,0
"328","464",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.18898224,-75.5530079,0.225,0,0,0
"329","465",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.23327433,-75.63222907,0.225,0,0,0
"330","466",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.23812087,-75.593935,0.225,0,0,0
"331","467",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.24301603,-75.59835961,0.225,0,0,0
"332","468",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.25088183,-75.54717383,0.225,0,0,0
"333","469",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.26270858,-75.59838769,0.225,0,0,0
"334","470",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.26476341,-75.55205621,0.225,0,0,0
"335","471",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.26863894,-75.58765387,0.225,0,0,0
"336","472",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.277923,-75.538262,0.225,0,0,0
"337","473",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.28741334,-75.53962005,0.225,0,0,0
"338","474",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.288047,-75.53817531,0.225,0,0,0
"339","475",Canalizacion tuberia en zona verde,1.5,MEDELLIN,6.28979371,-75.53739389,0.225,0,0,0
"340","476",Canalizacion tuberia en zona verde,1.6,BELLO,6.33806467,-75.56573042,0.24,0,0,0
"341","477",Canalizacion tuberia en zona verde,1.6,COPACABANA,6.38730668,-75.48439376,0.24,0,0,0
"342","478",Canalizacion tuberia en zona verde,1.6,ITAGUI,6.168803,-75.610203,0.24,0,0,0
"343","480",Canalizacion tuberia en zona verde,1.6,MEDELLIN,6.21102267,-75.57293066,0.24,0,0,0
"344","481",Canalizacion tuberia en zona verde,1.6,MEDELLIN,6.22515843,-75.6258515,0.24,0,0,0
"345","482",Canalizacion tuberia en zona verde,1.6,MEDELLIN,6.24573299,-75.59097814,0.24,0,0,0
"346","483",Canalizacion tuberia en zona verde,1.6,MEDELLIN,6.24872229,-75.55376697,0.24,0,0,0
"347","484",Canalizacion tuberia en zona verde,1.7,BELLO,6.31281531,-75.56366333,0.255,0,0,0
"348","485",Canalizacion tuberia en zona verde,1.7,MEDELLIN,6.22033769,-75.5945028,0.255,0,0,0
"349","486",Canalizacion tuberia en zona verde,1.7,MEDELLIN,6.22877232,-75.59350196,0.255,0,0,0
"350","487",Canalizacion tuberia en zona verde,1.7,MEDELLIN,6.25930993,-75.59464728,0.255,0,0,0
"351","488",Canalizacion tuberia en zona verde,1.7,MEDELLIN,6.26094792,-75.60198511,0.255,0,0,0
"352","489",Canalizacion tuberia en zona verde,1.7,MEDELLIN,6.289697,-75.53897,0.255,0,0,0
"353","490",Canalizacion tuberia en zona verde,1.8,BELLO,6.35147771,-75.56021631,0.27,0,0,0
"354","491",Canalizacion tuberia en zona verde,1.8,ENVIGADO,6.17934323,-75.5174019,0.27,0,0,0
"355","493",Canalizacion tuberia en zona verde,1.8,ITAGUI,6.17963925,-75.61396224,0.27,0,0,0
"356","494",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.22963843,-75.59252703,0.27,0,0,0
"357","495",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.23448452,-75.60031445,0.27,0,0,0
"358","496",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.23854696,-75.56870174,0.27,0,0,0
"359","497",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.28617374,-75.57296634,0.27,0,0,0
"360","498",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.28660278,-75.53798688,0.27,0,0,0
"361","499",Canalizacion tuberia en zona verde,1.8,MEDELLIN,6.28927733,-75.53949121,0.27,0,0,0
"362","500",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.22772218,-75.58335696,0.285,0,0,0
"363","501",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.23922435,-75.55412306,0.285,0,0,0
"364","502",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.26054968,-75.55900641,0.285,0,0,0
"365","503",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.26975483,-75.55734446,0.285,0,0,0
"366","504",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.28905484,-75.53893904,0.285,0,0,0
"367","505",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.29029859,-75.53816891,0.285,0,0,0
"368","506",Canalizacion tuberia en zona verde,1.9,MEDELLIN,6.29484687,-75.59501131,0.285,0,0,0
"369","507",Canalizacion tuberia en zona verde,2,BELLO,6.34568035,-75.54039302,0.3,0,0,0
"370","511",Canalizacion tuberia en zona verde,2,COPACABANA,6.349116,-75.481856,0.3,0,0,0
"371","512",Canalizacion tuberia en zona verde,2,ENVIGADO,6.15896409,-75.58955158,0.3,0,0,0
"372","513",Canalizacion tuberia en zona verde,2,ENVIGADO,6.16327071,-75.58105306,0.3,0,0,0
"373","514",Canalizacion tuberia en zona verde,2,ENVIGADO,6.17357161,-75.51432556,0.3,0,0,0
"374","517",Canalizacion tuberia en zona verde,2,ITAGUI,6.181478,-75.611946,0.3,0,0,0
"375","521",Canalizacion tuberia en zona verde,2,MEDELLIN,6.21449899,-75.58585731,0.3,0,0,0
"376","522",Canalizacion tuberia en zona verde,2,MEDELLIN,6.221725,-75.625255,0.3,0,0,0
"377","523",Canalizacion tuberia en zona verde,2,MEDELLIN,6.23076377,-75.58290266,0.3,0,0,0
"378","524",Canalizacion tuberia en zona verde,2,MEDELLIN,6.23993253,-75.60240065,0.3,0,0,0
"379","525",Canalizacion tuberia en zona verde,2,MEDELLIN,6.242642,-75.592826,0.3,0,0,0
"380","526",Canalizacion tuberia en zona verde,2,MEDELLIN,6.24631061,-75.54248608,0.3,0,0,0
"381","527",Canalizacion tuberia en zona verde,2,MEDELLIN,6.24690828,-75.61989787,0.3,0,0,0
"382","528",Canalizacion tuberia en zona verde,2,MEDELLIN,6.24989703,-75.55032763,0.3,0,0,0
"383","529",Canalizacion tuberia en zona verde,2,MEDELLIN,6.25118079,-75.5576065,0.3,0,0,0
"384","530",Canalizacion tuberia en zona verde,2,MEDELLIN,6.25205317,-75.55778891,0.3,0,0,0
"385","531",Canalizacion tuberia en zona verde,2,MEDELLIN,6.264705,-75.611038,0.3,0,0,0
"386","532",Canalizacion tuberia en zona verde,2,MEDELLIN,6.27298016,-75.5605749,0.3,0,0,0
"387","533",Canalizacion tuberia en zona verde,2,MEDELLIN,6.27309,-75.559901,0.3,0,0,0
"388","534",Canalizacion tuberia en zona verde,2,MEDELLIN,6.27364916,-75.55936884,0.3,0,0,0
"389","535",Canalizacion tuberia en zona verde,2,MEDELLIN,6.27808711,-75.59133323,0.3,0,0,0
"390","536",Canalizacion tuberia en zona verde,2,MEDELLIN,6.27869432,-75.62220969,0.3,0,0,0
"391","537",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28234747,-75.59461537,0.3,0,0,0
"392","538",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28261169,-75.56190236,0.3,0,0,0
"393","539",Canalizacion tuberia en zona verde,2,MEDELLIN,6.2838513,-75.59322497,0.3,0,0,0
"394","540",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28452542,-75.58867285,0.3,0,0,0
"395","541",Canalizacion tuberia en zona verde,2,MEDELLIN,6.2872993,-75.54102719,0.3,0,0,0
"396","542",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28832719,-75.53967124,0.3,0,0,0
"397","543",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28947633,-75.53954976,0.3,0,0,0
"398","544",Canalizacion tuberia en zona verde,2,MEDELLIN,6.28978764,-75.53738275,0.3,0,0,0
"399","545",Canalizacion tuberia en zona verde,2,MEDELLIN,6.29241686,-75.57177912,0.3,0,0,0
"400","546",Canalizacion tuberia en zona verde,2,MEDELLIN,6.29596848,-75.5433685,0.3,0,0,0
"401","547",Canalizacion tuberia en zona verde,2,MEDELLIN,6.302616,-75.547706,0.3,0,0,0
"402","548",Canalizacion tuberia en zona verde,2,MEDELLIN,6.30497832,-75.55252264,0.3,0,0,0
"403","550",Canalizacion tuberia en zona verde,2.05,BELLO,6.3164181,-75.58541541,0.3075,0,0,0
"404","552",Canalizacion tuberia en zona verde,2.1,ENVIGADO,6.16704734,-75.58641202,0.315,0,0,0
"405","553",Canalizacion tuberia en zona verde,2.1,MEDELLIN,6.24324789,-75.60761543,0.315,0,0,0
"406","554",Canalizacion tuberia en zona verde,2.1,MEDELLIN,6.256933,-75.61478205,0.315,0,0,0
"407","555",Canalizacion tuberia en zona verde,2.2,ENVIGADO,6.17492819,-75.58694118,0.33,0,0,0
"408","556",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.22236287,-75.61514854,0.33,0,0,0
"409","557",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.22442,-75.626564,0.33,0,0,0
"410","558",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.25793663,-75.55077022,0.33,0,0,0
"411","559",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.28197964,-75.55638824,0.33,0,0,0
"412","560",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.28440974,-75.58177202,0.33,0,0,0
"413","561",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.28724532,-75.53738075,0.33,0,0,0
"414","562",Canalizacion tuberia en zona verde,2.2,MEDELLIN,6.289931,-75.575391,0.33,0,0,0
"415","564",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.22232616,-75.61277443,0.345,0,0,0
"416","565",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.23311197,-75.60169372,0.345,0,0,0
"417","566",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.240311,-75.560267,0.345,0,0,0
"418","567",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.2565152,-75.54980847,0.345,0,0,0
"419","568",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.28714999,-75.53727715,0.345,0,0,0
"420","569",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.29568021,-75.573973,0.345,0,0,0
"421","570",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.3047882,-75.56881421,0.345,0,0,0
"422","571",Canalizacion tuberia en zona verde,2.3,MEDELLIN,6.31038626,-75.5618424,0.345,0,0,0
"423","572",Canalizacion tuberia en zona verde,2.4,COPACABANA,6.38766013,-75.48694647,0.36,0,0,0
"424","573",Canalizacion tuberia en zona verde,2.4,ENVIGADO,6.173039,-75.581784,0.36,0,0,0
"425","574",Canalizacion tuberia en zona verde,2.4,ITAGUI,6.17717444,-75.61514581,0.36,0,0,0
"426","575",Canalizacion tuberia en zona verde,2.4,MEDELLIN,6.27120982,-75.55328249,0.36,0,0,0
"427","576",Canalizacion tuberia en zona verde,2.4,MEDELLIN,6.28273782,-75.54750748,0.36,0,0,0
"428","577",Canalizacion tuberia en zona verde,2.5,ENVIGADO,6.16439679,-75.59332049,0.375,0,0,0
"429","578",Canalizacion tuberia en zona verde,2.5,ENVIGADO,6.176077,-75.517726,0.375,0,0,0
"430","579",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.22158,-75.622771,0.375,0,0,0
"431","580",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.222317,-75.616096,0.375,0,0,0
"432","581",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.273785,-75.542445,0.375,0,0,0
"433","582",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.27889984,-75.55808512,0.375,0,0,0
"434","583",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.28303415,-75.60390476,0.375,0,0,0
"435","584",Canalizacion tuberia en zona verde,2.5,MEDELLIN,6.29051241,-75.53822757,0.375,0,0,0
"436","585",Canalizacion tuberia en zona verde,2.6,BELLO,6.33041,-75.579301,0.39,0,0,0
"437","586",Canalizacion tuberia en zona verde,2.6,BELLO,6.35338975,-75.56761624,0.39,0,0,0
"438","587",Canalizacion tuberia en zona verde,2.6,MEDELLIN,6.224865,-75.627189,0.39,0,0,0
"439","588",Canalizacion tuberia en zona verde,2.6,MEDELLIN,6.22515843,-75.6258515,0.39,0,0,0
"440","589",Canalizacion tuberia en zona verde,2.6,MEDELLIN,6.23735382,-75.5559852,0.39,0,0,0
"441","590",Canalizacion tuberia en zona verde,2.6,MEDELLIN,6.295261,-75.58357,0.39,0,0,0
"442","591",Canalizacion tuberia en zona verde,2.7,MEDELLIN,6.224941,-75.627278,0.405,0,0,0
"443","592",Canalizacion tuberia en zona verde,2.7,MEDELLIN,6.24865024,-75.60965502,0.405,0,0,0
"444","593",Canalizacion tuberia en zona verde,2.7,MEDELLIN,6.273966,-75.628709,0.405,0,0,0
"445","594",Canalizacion tuberia en zona verde,2.8,ITAGUI,6.171199,-75.612516,0.42,0,0,0
"446","595",Canalizacion tuberia en zona verde,2.8,MEDELLIN,6.23429013,-75.59328484,0.42,0,0,0
"447","596",Canalizacion tuberia en zona verde,2.8,MEDELLIN,6.24418609,-75.61826873,0.42,0,0,0
"448","597",Canalizacion tuberia en zona verde,2.8,MEDELLIN,6.27584966,-75.61663606,0.42,0,0,0
"449","598",Canalizacion tuberia en zona verde,2.8,MEDELLIN,6.29039281,-75.53898393,0.42,0,0,0
"450","599",Canalizacion tuberia en zona verde,2.9,MEDELLIN,6.27914982,-75.53777698,0.435,0,0,0
"451","600",Canalizacion tuberia en zona verde,2.9,MEDELLIN,6.284147,-75.603173,0.435,0,0,0
"452","601",Canalizacion tuberia en zona verde,3,BELLO,6.346478,-75.560034,0.45,0,0,0
"453","602",Canalizacion tuberia en zona verde,3,ENVIGADO,6.15451598,-75.53689078,0.45,0,0,0
"454","603",Canalizacion tuberia en zona verde,3,ENVIGADO,6.1545223,-75.53682759,0.45,0,0,0
"455","604",Canalizacion tuberia en zona verde,3,MEDELLIN,6.20881537,-75.58912646,0.45,0,0,0
"456","605",Canalizacion tuberia en zona verde,3,MEDELLIN,6.236977,-75.586273,0.45,0,0,0
"457","606",Canalizacion tuberia en zona verde,3,MEDELLIN,6.24550516,-75.61140092,0.45,0,0,0
"458","607",Canalizacion tuberia en zona verde,3,MEDELLIN,6.25024711,-75.55552739,0.45,0,0,0
"459","608",Canalizacion tuberia en zona verde,3,MEDELLIN,6.2541312,-75.60476134,0.45,0,0,0
"460","609",Canalizacion tuberia en zona verde,3,MEDELLIN,6.26012215,-75.56154413,0.45,0,0,0
"461","610",Canalizacion tuberia en zona verde,3,MEDELLIN,6.273806,-75.62721,0.45,0,0,0
"462","611",Canalizacion tuberia en zona verde,3,MEDELLIN,6.274067,-75.608252,0.45,0,0,0
"463","612",Canalizacion tuberia en zona verde,3,MEDELLIN,6.27544467,-75.5623241,0.45,0,0,0
"464","613",Canalizacion tuberia en zona verde,3,MEDELLIN,6.279199,-75.54766,0.45,0,0,0
"465","614",Canalizacion tuberia en zona verde,3,MEDELLIN,6.2892502,-75.53951931,0.45,0,0,0
"466","615",Canalizacion tuberia en zona verde,3,MEDELLIN,6.289908,-75.537258,0.45,0,0,0
"467","616",Canalizacion tuberia en zona verde,3,MEDELLIN,6.30743788,-75.58297216,0.45,0,0,0
"468","617",Canalizacion tuberia en zona verde,3.1,ITAGUI,6.17146526,-75.60665396,0.465,0,0,0
"469","618",Canalizacion tuberia en zona verde,3.1,MEDELLIN,6.198343,-75.59232,0.465,0,0,0
"470","619",Canalizacion tuberia en zona verde,3.1,MEDELLIN,6.20283039,-75.58333955,0.465,0,0,0
"471","620",Canalizacion tuberia en zona verde,3.1,MEDELLIN,6.24072084,-75.55750107,0.465,0,0,0
"472","621",Canalizacion tuberia en zona verde,3.2,BELLO,6.38095213,-75.62011539,0.48,0,0,0
"473","622",Canalizacion tuberia en zona verde,3.2,MEDELLIN,6.206202,-75.564801,0.48,0,0,0
"474","623",Canalizacion tuberia en zona verde,3.2,MEDELLIN,6.21103131,-75.58977627,0.48,0,0,0
"475","624",Canalizacion tuberia en zona verde,3.2,MEDELLIN,6.22877232,-75.59350196,0.48,0,0,0
"476","625",Canalizacion tuberia en zona verde,3.2,MEDELLIN,6.25268118,-75.61838253,0.48,0,0,0
"477","626",Canalizacion tuberia en zona verde,3.2,MEDELLIN,6.279217,-75.641046,0.48,0,0,0
"478","627",Canalizacion tuberia en zona verde,3.3,MEDELLIN,6.28618298,-75.53737685,0.495,0,0,0
"479","628",Canalizacion tuberia en zona verde,3.4,MEDELLIN,6.221725,-75.625255,0.51,0,0,0
"480","629",Canalizacion tuberia en zona verde,3.4,MEDELLIN,6.23036411,-75.59064064,0.51,0,0,0
"481","630",Canalizacion tuberia en zona verde,3.4,MEDELLIN,6.284138,-75.605448,0.51,0,0,0
"482","631",Canalizacion tuberia en zona verde,3.4,MEDELLIN,6.287112,-75.537365,0.51,0,0,0
"483","632",Canalizacion tuberia en zona verde,3.4,MEDELLIN,6.28944111,-75.53931,0.51,0,0,0
